X,Y,onspostcodenospaces,X,Y,objectid,pcd2,hospcode,hospname,postcode,obs1url,ind1url,ind1value,obs2url,ind2url,ind2value,obs3url,ind3url,ind3value,obs4url,ind4url,ind4value,regionname,regioncode,IMDRank
-1.697230251,55.41094113,NE662NS,-1.69723,55.41094,1500332,NE66 2NS,http://nhs.publishmydata.com/id/organisation/nacs/RTFDJ,Alnwick Infirmary,NE66 2NS,http://nhs.publishmydata.com/data/metric/8139/year/2016/RTFDJ,http://nhs.publishmydata.com/data/metric/8139,1,http://nhs.publishmydata.com/data/metric/8121/year/2016/RTFDJ,http://nhs.publishmydata.com/data/metric/8121,95,http://nhs.publishmydata.com/data/metric/8150/year/2016/RTFDJ,http://nhs.publishmydata.com/data/metric/8150,0.07,http://nhs.publishmydata.com/data/metric/182/year/2016/RTFDJ,http://nhs.publishmydata.com/data/metric/182,85,North East,E15000001,18489
-1.593736373,55.00276624,NE77DN,-1.59374,55.00277,1501385,NE7  7DN,http://nhs.publishmydata.com/id/organisation/nacs/RTD01,Freeman Hospital,NE7 7DN,http://nhs.publishmydata.com/data/metric/8139/year/2016/RTD01,http://nhs.publishmydata.com/data/metric/8139,1,http://nhs.publishmydata.com/data/metric/8121/year/2016/RTD01,http://nhs.publishmydata.com/data/metric/8121,93.6,http://nhs.publishmydata.com/data/metric/8150/year/2016/RTD01,http://nhs.publishmydata.com/data/metric/8150,43.31,http://nhs.publishmydata.com/data/metric/182/year/2016/RTD01,http://nhs.publishmydata.com/data/metric/182,89,North East,E15000001,29949
-1.614985494,54.94496414,NE84YL,-1.61499,54.94496,1503194,NE8  4YL,http://nhs.publishmydata.com/id/organisation/nacs/RR7EM,Bensham Hospital,NE8 4YL,http://nhs.publishmydata.com/data/metric/8139/year/2016/RR7EM,http://nhs.publishmydata.com/data/metric/8139,1,http://nhs.publishmydata.com/data/metric/8121/year/2016/RR7EM,http://nhs.publishmydata.com/data/metric/8121,93.3,http://nhs.publishmydata.com/data/metric/8150/year/2016/RR7EM,http://nhs.publishmydata.com/data/metric/8150,-15.75,http://nhs.publishmydata.com/data/metric/182/year/2016/RR7EM,http://nhs.publishmydata.com/data/metric/182,76,North East,E15000001,1300
-1.580793379,54.93938771,NE96SX,-1.58079,54.93939,1503908,NE9  6SX,http://nhs.publishmydata.com/id/organisation/nacs/RR7EN,Queen Elizabeth Hospital,NE9 6SX,http://nhs.publishmydata.com/data/metric/8139/year/2016/RR7EN,http://nhs.publishmydata.com/data/metric/8139,1,http://nhs.publishmydata.com/data/metric/8121/year/2016/RR7EN,http://nhs.publishmydata.com/data/metric/8121,93.3,http://nhs.publishmydata.com/data/metric/8150/year/2016/RR7EN,http://nhs.publishmydata.com/data/metric/8150,-15.75,http://nhs.publishmydata.com/data/metric/182/year/2016/RR7EN,http://nhs.publishmydata.com/data/metric/182,76,North East,E15000001,10343
-1.156344117,52.95200052,NG16HA,-1.15634,52.952,1506357,NG1  6HA,http://nhs.publishmydata.com/id/organisation/nacs/RX1AA,Nottingham University Hospitals NHS Trust - Ropewalk House,NG1 6HA,http://nhs.publishmydata.com/data/metric/8139/year/2016/RX1AA,http://nhs.publishmydata.com/data/metric/8139,5,http://nhs.publishmydata.com/data/metric/8121/year/2016/RX1AA,http://nhs.publishmydata.com/data/metric/8121,82.9,http://nhs.publishmydata.com/data/metric/8150/year/2016/RX1AA,http://nhs.publishmydata.com/data/metric/8150,19.25,http://nhs.publishmydata.com/data/metric/182/year/2016/RX1AA,http://nhs.publishmydata.com/data/metric/182,79,East Midlands,E15000004,15585
-1.232282074,53.13435815,NG174JL,-1.23228,53.13436,1515286,NG17 4JL,http://nhs.publishmydata.com/id/organisation/nacs/RK5BC,King's Mill Hospital,NG17 4JL,http://nhs.publishmydata.com/data/metric/8139/year/2016/RK5BC,http://nhs.publishmydata.com/data/metric/8139,8,http://nhs.publishmydata.com/data/metric/8121/year/2016/RK5BC,http://nhs.publishmydata.com/data/metric/8121,94.8,http://nhs.publishmydata.com/data/metric/8150/year/2016/RK5BC,http://nhs.publishmydata.com/data/metric/8150,-13.88,http://nhs.publishmydata.com/data/metric/182/year/2016/RK5BC,http://nhs.publishmydata.com/data/metric/182,57,East Midlands,E15000004,12354
-1.206147591,53.14121652,NG185QJ,-1.20615,53.14122,1517606,NG18 5QJ,http://nhs.publishmydata.com/id/organisation/nacs/RK5BL,Mansfield Community Hospital,NG18 5QJ,http://nhs.publishmydata.com/data/metric/8139/year/2016/RK5BL,http://nhs.publishmydata.com/data/metric/8139,8,http://nhs.publishmydata.com/data/metric/8121/year/2016/RK5BL,http://nhs.publishmydata.com/data/metric/8121,94.8,http://nhs.publishmydata.com/data/metric/8150/year/2016/RK5BL,http://nhs.publishmydata.com/data/metric/8150,-13.88,http://nhs.publishmydata.com/data/metric/182/year/2016/RK5BL,http://nhs.publishmydata.com/data/metric/182,57,East Midlands,E15000004,2317
-0.806156921,53.06752885,NG244DE,-0.80616,53.06753,1525324,NG24 4DE,http://nhs.publishmydata.com/id/organisation/nacs/RK5HP,Newark Hospital,NG24 4DE,http://nhs.publishmydata.com/data/metric/8139/year/2016/RK5HP,http://nhs.publishmydata.com/data/metric/8139,8,http://nhs.publishmydata.com/data/metric/8121/year/2016/RK5HP,http://nhs.publishmydata.com/data/metric/8121,94.8,http://nhs.publishmydata.com/data/metric/8150/year/2016/RK5HP,http://nhs.publishmydata.com/data/metric/8150,-13.88,http://nhs.publishmydata.com/data/metric/182/year/2016/RK5HP,http://nhs.publishmydata.com/data/metric/182,57,East Midlands,E15000004,19481
-0.64070897,52.92110847,NG318DG,-0.64071,52.92111,1528321,NG31 8DG,http://nhs.publishmydata.com/id/organisation/nacs/RWDLP,Grantham and District Hospital,NG31 8DG,http://nhs.publishmydata.com/data/metric/8139/year/2016/RWDLP,http://nhs.publishmydata.com/data/metric/8139,7,http://nhs.publishmydata.com/data/metric/8121/year/2016/RWDLP,http://nhs.publishmydata.com/data/metric/8121,85.9,http://nhs.publishmydata.com/data/metric/8150/year/2016/RWDLP,http://nhs.publishmydata.com/data/metric/8150,-8.83,http://nhs.publishmydata.com/data/metric/182/year/2016/RWDLP,http://nhs.publishmydata.com/data/metric/182,54,East Midlands,E15000004,29819
-1.159889047,52.99101233,NG51PB,-1.15989,52.99101,1533136,NG5  1PB,http://nhs.publishmydata.com/id/organisation/nacs/RX1CZ,Nottingham University Hospitals NHS Trust - City Campus,NG5 1PB,http://nhs.publishmydata.com/data/metric/8139/year/2016/RX1CZ,http://nhs.publishmydata.com/data/metric/8139,5,http://nhs.publishmydata.com/data/metric/8121/year/2016/RX1CZ,http://nhs.publishmydata.com/data/metric/8121,82.9,http://nhs.publishmydata.com/data/metric/8150/year/2016/RX1CZ,http://nhs.publishmydata.com/data/metric/8150,19.25,http://nhs.publishmydata.com/data/metric/182/year/2016/RX1CZ,http://nhs.publishmydata.com/data/metric/182,79,East Midlands,E15000004,10780
-1.159889047,52.99101233,NG51PB,-1.15989,52.99101,1533136,NG5  1PB,http://nhs.publishmydata.com/id/organisation/nacs/RX1CC,Nottingham University Hospitals NHS Trust - City Campus,NG5 1PB,http://nhs.publishmydata.com/data/metric/8139/year/2016/RX1CC,http://nhs.publishmydata.com/data/metric/8139,5,http://nhs.publishmydata.com/data/metric/8121/year/2016/RX1CC,http://nhs.publishmydata.com/data/metric/8121,82.9,http://nhs.publishmydata.com/data/metric/8150/year/2016/RX1CC,http://nhs.publishmydata.com/data/metric/8150,19.25,http://nhs.publishmydata.com/data/metric/182/year/2016/RX1CC,http://nhs.publishmydata.com/data/metric/182,79,East Midlands,E15000004,10780
-1.1859525,52.94382012,NG72UH,-1.18595,52.94382,1536807,NG7  2UH,http://nhs.publishmydata.com/id/organisation/nacs/RX1RA,Nottingham University Hospitals NHS Trust - Queen's Medical Centre Campus,NG7 2UH,http://nhs.publishmydata.com/data/metric/8139/year/2016/RX1RA,http://nhs.publishmydata.com/data/metric/8139,5,http://nhs.publishmydata.com/data/metric/8121/year/2016/RX1RA,http://nhs.publishmydata.com/data/metric/8121,82.9,http://nhs.publishmydata.com/data/metric/8150/year/2016/RX1RA,http://nhs.publishmydata.com/data/metric/8150,19.25,http://nhs.publishmydata.com/data/metric/182/year/2016/RX1RA,http://nhs.publishmydata.com/data/metric/182,79,East Midlands,E15000004,22091
-0.883829253,52.23606847,NN15BD,-0.88383,52.23607,1542850,NN1  5BD,http://nhs.publishmydata.com/id/organisation/nacs/RNS01,Northampton General Hospital (Acute),NN1 5BD,http://nhs.publishmydata.com/data/metric/8139/year/2016/RNS01,http://nhs.publishmydata.com/data/metric/8139,6,http://nhs.publishmydata.com/data/metric/8121/year/2016/RNS01,http://nhs.publishmydata.com/data/metric/8121,89.7,http://nhs.publishmydata.com/data/metric/8150/year/2016/RNS01,http://nhs.publishmydata.com/data/metric/8150,-15.77,http://nhs.publishmydata.com/data/metric/182/year/2016/RNS01,http://nhs.publishmydata.com/data/metric/182,60,East Midlands,E15000004,6707
-0.741278379,52.40279738,NN168UZ,-0.74128,52.4028,1551386,NN16 8UZ,http://nhs.publishmydata.com/id/organisation/nacs/RNQ51,Kettering General Hospital,NN16 8UZ,http://nhs.publishmydata.com/data/metric/8139/year/2016/RNQ51,http://nhs.publishmydata.com/data/metric/8139,6,http://nhs.publishmydata.com/data/metric/8121/year/2016/RNQ51,http://nhs.publishmydata.com/data/metric/8121,87.8,http://nhs.publishmydata.com/data/metric/8150/year/2016/RNQ51,http://nhs.publishmydata.com/data/metric/8150,-6.7,http://nhs.publishmydata.com/data/metric/182/year/2016/RNQ51,http://nhs.publishmydata.com/data/metric/182,58,East Midlands,E15000004,26316
1.309179007,52.92359583,NR270BQ,1.30918,52.9236,1609559,NR27 0BQ,http://nhs.publishmydata.com/id/organisation/nacs/RM131,Cromer and District Hospital,NR27 0BQ,http://nhs.publishmydata.com/data/metric/8139/year/2016/RM131,http://nhs.publishmydata.com/data/metric/8139,1,http://nhs.publishmydata.com/data/metric/8121/year/2016/RM131,http://nhs.publishmydata.com/data/metric/8121,84.3,http://nhs.publishmydata.com/data/metric/8150/year/2016/RM131,http://nhs.publishmydata.com/data/metric/8150,-9.61,http://nhs.publishmydata.com/data/metric/182/year/2016/RM131,http://nhs.publishmydata.com/data/metric/182,72,East of England,E15000006,8975
1.730033799,52.61730303,NR301BU,1.73003,52.6173,1612543,NR30 1BU,http://nhs.publishmydata.com/id/organisation/nacs/RGP77,Northgate Hospital,NR30 1BU,http://nhs.publishmydata.com/data/metric/8139/year/2016/RGP77,http://nhs.publishmydata.com/data/metric/8139,8,http://nhs.publishmydata.com/data/metric/8121/year/2016/RGP77,http://nhs.publishmydata.com/data/metric/8121,93.7,http://nhs.publishmydata.com/data/metric/8150/year/2016/RGP77,http://nhs.publishmydata.com/data/metric/8150,0.27,http://nhs.publishmydata.com/data/metric/182/year/2016/RGP77,http://nhs.publishmydata.com/data/metric/182,77,East of England,E15000006,2818
1.718003557,52.56169742,NR316LA,1.718,52.5617,1614111,NR31 6LA,http://nhs.publishmydata.com/id/organisation/nacs/RGP75,James Paget University Hospital,NR31 6LA,http://nhs.publishmydata.com/data/metric/8139/year/2016/RGP75,http://nhs.publishmydata.com/data/metric/8139,8,http://nhs.publishmydata.com/data/metric/8121/year/2016/RGP75,http://nhs.publishmydata.com/data/metric/8121,93.7,http://nhs.publishmydata.com/data/metric/8150/year/2016/RGP75,http://nhs.publishmydata.com/data/metric/8150,0.27,http://nhs.publishmydata.com/data/metric/182/year/2016/RGP75,http://nhs.publishmydata.com/data/metric/182,77,East of England,E15000006,9285
1.752960037,52.47965728,NR321PT,1.75296,52.47966,1615253,NR32 1PT,http://nhs.publishmydata.com/id/organisation/nacs/RGP72,Lowestoft Hospital,NR32 1PT,http://nhs.publishmydata.com/data/metric/8139/year/2016/RGP72,http://nhs.publishmydata.com/data/metric/8139,8,http://nhs.publishmydata.com/data/metric/8121/year/2016/RGP72,http://nhs.publishmydata.com/data/metric/8121,93.7,http://nhs.publishmydata.com/data/metric/8150/year/2016/RGP72,http://nhs.publishmydata.com/data/metric/8150,0.27,http://nhs.publishmydata.com/data/metric/182/year/2016/RGP72,http://nhs.publishmydata.com/data/metric/182,77,East of England,E15000006,1554
1.22108738,52.61811002,NR47UY,1.22109,52.61811,1619583,NR4  7UY,http://nhs.publishmydata.com/id/organisation/nacs/RM102,Norfolk and Norwich University Hospital,NR4 7UY,http://nhs.publishmydata.com/data/metric/8139/year/2016/RM102,http://nhs.publishmydata.com/data/metric/8139,1,http://nhs.publishmydata.com/data/metric/8121/year/2016/RM102,http://nhs.publishmydata.com/data/metric/8121,84.3,http://nhs.publishmydata.com/data/metric/8150/year/2016/RM102,http://nhs.publishmydata.com/data/metric/8150,-9.61,http://nhs.publishmydata.com/data/metric/182/year/2016/RM102,http://nhs.publishmydata.com/data/metric/182,72,East of England,E15000006,21900
-0.136884995,51.52489259,NW12BU,-0.13688,51.52489,1624330,NW1  2BU,http://nhs.publishmydata.com/id/organisation/nacs/RRV03,University College Hospital,NW1 2BU,http://nhs.publishmydata.com/data/metric/8139/year/2016/RRV03,http://nhs.publishmydata.com/data/metric/8139,4,http://nhs.publishmydata.com/data/metric/8121/year/2016/RRV03,http://nhs.publishmydata.com/data/metric/8121,90.6,http://nhs.publishmydata.com/data/metric/8150/year/2016/RRV03,http://nhs.publishmydata.com/data/metric/8150,7.34,http://nhs.publishmydata.com/data/metric/182/year/2016/RRV03,http://nhs.publishmydata.com/data/metric/182,82,London,E15000007,13893
-0.136884995,51.52489259,NW12BU,-0.13688,51.52489,1624330,NW1  2BU,http://nhs.publishmydata.com/id/organisation/nacs/RRV11,University College Hospital Elizabeth Garrett Anderson Wing,NW1 2BU,http://nhs.publishmydata.com/data/metric/8139/year/2016/RRV11,http://nhs.publishmydata.com/data/metric/8139,4,http://nhs.publishmydata.com/data/metric/8121/year/2016/RRV11,http://nhs.publishmydata.com/data/metric/8121,90.6,http://nhs.publishmydata.com/data/metric/8150/year/2016/RRV11,http://nhs.publishmydata.com/data/metric/8150,7.34,http://nhs.publishmydata.com/data/metric/182/year/2016/RRV11,http://nhs.publishmydata.com/data/metric/182,82,London,E15000007,13893
-0.163304976,51.52070496,NW15QH,-0.1633,51.5207,1625448,NW1  5QH,http://nhs.publishmydata.com/id/organisation/nacs/RYJ07,Western Eye Hospital,NW1 5QH,http://nhs.publishmydata.com/data/metric/8139/year/2016/RYJ07,http://nhs.publishmydata.com/data/metric/8139,6,http://nhs.publishmydata.com/data/metric/8121/year/2016/RYJ07,http://nhs.publishmydata.com/data/metric/8121,89.9,http://nhs.publishmydata.com/data/metric/8150/year/2016/RYJ07,http://nhs.publishmydata.com/data/metric/8150,-94.91,http://nhs.publishmydata.com/data/metric/182/year/2016/RYJ07,http://nhs.publishmydata.com/data/metric/182,68,London,E15000007,8996
-0.165298034,51.55322656,NW32QG,-0.1653,51.55323,1636116,NW3  2QG,http://nhs.publishmydata.com/id/organisation/nacs/RAL01,Royal Free Hospital,NW3 2QG,http://nhs.publishmydata.com/data/metric/8139/year/2016/RAL01,http://nhs.publishmydata.com/data/metric/8139,4,http://nhs.publishmydata.com/data/metric/8121/year/2016/RAL01,http://nhs.publishmydata.com/data/metric/8121,93.4,http://nhs.publishmydata.com/data/metric/8150/year/2016/RAL01,http://nhs.publishmydata.com/data/metric/8150,160.78,http://nhs.publishmydata.com/data/metric/182/year/2016/RAL01,http://nhs.publishmydata.com/data/metric/182,72,London,E15000007,17047
-0.175435853,51.53347498,NW89NH,-0.17544,51.53347,1646192,NW8  9NH,http://nhs.publishmydata.com/id/organisation/nacs/RAL25,Hospital Of St John & St Elizabeth,NW8 9NH,http://nhs.publishmydata.com/data/metric/8139/year/2016/RAL25,http://nhs.publishmydata.com/data/metric/8139,4,http://nhs.publishmydata.com/data/metric/8121/year/2016/RAL25,http://nhs.publishmydata.com/data/metric/8121,93.4,http://nhs.publishmydata.com/data/metric/8150/year/2016/RAL25,http://nhs.publishmydata.com/data/metric/8150,160.78,http://nhs.publishmydata.com/data/metric/182/year/2016/RAL25,http://nhs.publishmydata.com/data/metric/182,72,London,E15000007,24238
-2.160150203,53.62429839,OL120NB,-2.16015,53.6243,1652399,OL12 0NB,http://nhs.publishmydata.com/id/organisation/nacs/RW604,Rochdale Infirmary,OL12 0NB,http://nhs.publishmydata.com/data/metric/8139/year/2016/RW604,http://nhs.publishmydata.com/data/metric/8139,5,http://nhs.publishmydata.com/data/metric/8121/year/2016/RW604,http://nhs.publishmydata.com/data/metric/8121,80.7,http://nhs.publishmydata.com/data/metric/8150/year/2016/RW604,http://nhs.publishmydata.com/data/metric/8150,0.52,http://nhs.publishmydata.com/data/metric/182/year/2016/RW604,http://nhs.publishmydata.com/data/metric/182,57,North West,E15000002,2302
-2.121385339,53.64027993,OL129QB,-2.12139,53.64028,1653647,OL12 9QB,http://nhs.publishmydata.com/id/organisation/nacs/RW605,Birch Hill Hospital,OL12 9QB,http://nhs.publishmydata.com/data/metric/8139/year/2016/RW605,http://nhs.publishmydata.com/data/metric/8139,5,http://nhs.publishmydata.com/data/metric/8121/year/2016/RW605,http://nhs.publishmydata.com/data/metric/8121,80.7,http://nhs.publishmydata.com/data/metric/8150/year/2016/RW605,http://nhs.publishmydata.com/data/metric/8150,0.52,http://nhs.publishmydata.com/data/metric/182/year/2016/RW605,http://nhs.publishmydata.com/data/metric/182,57,North West,E15000002,4764
-2.121828431,53.55326421,OL12JH,-2.12183,53.55326,1648808,OL1  2JH,http://nhs.publishmydata.com/id/organisation/nacs/RW603,Royal Oldham Hospital,OL1 2JH,http://nhs.publishmydata.com/data/metric/8139/year/2016/RW603,http://nhs.publishmydata.com/data/metric/8139,5,http://nhs.publishmydata.com/data/metric/8121/year/2016/RW603,http://nhs.publishmydata.com/data/metric/8121,80.7,http://nhs.publishmydata.com/data/metric/8150/year/2016/RW603,http://nhs.publishmydata.com/data/metric/8150,0.52,http://nhs.publishmydata.com/data/metric/182/year/2016/RW603,http://nhs.publishmydata.com/data/metric/182,57,North West,E15000002,6300
-2.071432207,53.49154628,OL69RW,-2.07143,53.49155,1662827,OL6  9RW,http://nhs.publishmydata.com/id/organisation/nacs/RMP01,Tameside Hospital,OL6 9RW,http://nhs.publishmydata.com/data/metric/8139/year/2016/RMP01,http://nhs.publishmydata.com/data/metric/8139,15,http://nhs.publishmydata.com/data/metric/8121/year/2016/RMP01,http://nhs.publishmydata.com/data/metric/8121,77.7,http://nhs.publishmydata.com/data/metric/8150/year/2016/RMP01,http://nhs.publishmydata.com/data/metric/8150,-15.7,http://nhs.publishmydata.com/data/metric/182/year/2016/RMP01,http://nhs.publishmydata.com/data/metric/182,73,North West,E15000002,15024
-1.128257679,51.59549549,OX109DU,-1.12826,51.5955,1668574,OX10 9DU,http://nhs.publishmydata.com/id/organisation/nacs/RTH16,Wallingford Community Hospital - Oxford University Hospitals NHS Foundation Trust,OX10 9DU,http://nhs.publishmydata.com/data/metric/8139/year/2016/RTH16,http://nhs.publishmydata.com/data/metric/8139,3,http://nhs.publishmydata.com/data/metric/8121/year/2016/RTH16,http://nhs.publishmydata.com/data/metric/8121,88.3,http://nhs.publishmydata.com/data/metric/8150/year/2016/RTH16,http://nhs.publishmydata.com/data/metric/8150,-2.95,http://nhs.publishmydata.com/data/metric/182/year/2016/RTH16,http://nhs.publishmydata.com/data/metric/182,75,South East,E15000008,32400
-1.128257679,51.59549549,OX109DU,-1.12826,51.5955,1668574,OX10 9DU,http://nhs.publishmydata.com/id/organisation/nacs/RNUDJ,Wallingford Community Hospital,OX10 9DU,http://nhs.publishmydata.com/data/metric/8139/year/2016/RNUDJ,http://nhs.publishmydata.com/data/metric/8139,3,http://nhs.publishmydata.com/data/metric/8121/year/2016/RNUDJ,http://nhs.publishmydata.com/data/metric/8121,96.4,http://nhs.publishmydata.com/data/metric/8150/year/2016/RNUDJ,http://nhs.publishmydata.com/data/metric/8150,-14.84,http://nhs.publishmydata.com/data/metric/182/year/2016/RNUDJ,http://nhs.publishmydata.com/data/metric/182,69,South East,E15000008,32400
-1.260109026,51.6044293,OX110AG,-1.26011,51.60443,1668821,OX11 0AG,http://nhs.publishmydata.com/id/organisation/nacs/RNUCK,Didcot Community Hospital,OX11 0AG,http://nhs.publishmydata.com/data/metric/8139/year/2016/RNUCK,http://nhs.publishmydata.com/data/metric/8139,3,http://nhs.publishmydata.com/data/metric/8121/year/2016/RNUCK,http://nhs.publishmydata.com/data/metric/8121,96.4,http://nhs.publishmydata.com/data/metric/8150/year/2016/RNUCK,http://nhs.publishmydata.com/data/metric/8150,-14.84,http://nhs.publishmydata.com/data/metric/182/year/2016/RNUCK,http://nhs.publishmydata.com/data/metric/182,69,South East,E15000008,28566
-1.418541733,51.5895572,OX127AS,-1.41854,51.58956,1670470,OX12 7AS,http://nhs.publishmydata.com/id/organisation/nacs/RNUDK,Wantage Community Hospital,OX12 7AS,http://nhs.publishmydata.com/data/metric/8139/year/2016/RNUDK,http://nhs.publishmydata.com/data/metric/8139,3,http://nhs.publishmydata.com/data/metric/8121/year/2016/RNUDK,http://nhs.publishmydata.com/data/metric/8121,96.4,http://nhs.publishmydata.com/data/metric/8150/year/2016/RNUDK,http://nhs.publishmydata.com/data/metric/8150,-14.84,http://nhs.publishmydata.com/data/metric/182/year/2016/RNUDK,http://nhs.publishmydata.com/data/metric/182,69,South East,E15000008,22366
-1.301873986,51.67002657,OX141AG,-1.30187,51.67003,1671863,OX14 1AG,http://nhs.publishmydata.com/id/organisation/nacs/RNUDQ,Abingdon Community Hospital,OX14 1AG,http://nhs.publishmydata.com/data/metric/8139/year/2016/RNUDQ,http://nhs.publishmydata.com/data/metric/8139,3,http://nhs.publishmydata.com/data/metric/8121/year/2016/RNUDQ,http://nhs.publishmydata.com/data/metric/8121,96.4,http://nhs.publishmydata.com/data/metric/8150/year/2016/RNUDQ,http://nhs.publishmydata.com/data/metric/8150,-14.84,http://nhs.publishmydata.com/data/metric/182/year/2016/RNUDQ,http://nhs.publishmydata.com/data/metric/182,69,South East,E15000008,31785
-1.301873986,51.67002657,OX141AG,-1.30187,51.67003,1671863,OX14 1AG,http://nhs.publishmydata.com/id/organisation/nacs/RNUAA,Abingdon Community Hospital - Oxford Health NHS Foundation Trust,OX14 1AG,http://nhs.publishmydata.com/data/metric/8139/year/2016/RNUAA,http://nhs.publishmydata.com/data/metric/8139,3,http://nhs.publishmydata.com/data/metric/8121/year/2016/RNUAA,http://nhs.publishmydata.com/data/metric/8121,96.4,http://nhs.publishmydata.com/data/metric/8150/year/2016/RNUAA,http://nhs.publishmydata.com/data/metric/8150,-14.84,http://nhs.publishmydata.com/data/metric/182/year/2016/RNUAA,http://nhs.publishmydata.com/data/metric/182,69,South East,E15000008,31785
-1.337175072,52.05441652,OX169AL,-1.33718,52.05442,1676833,OX16 9AL,http://nhs.publishmydata.com/id/organisation/nacs/RTH05,Horton General Hospital,OX16 9AL,http://nhs.publishmydata.com/data/metric/8139/year/2016/RTH05,http://nhs.publishmydata.com/data/metric/8139,7,http://nhs.publishmydata.com/data/metric/8121/year/2016/RTH05,http://nhs.publishmydata.com/data/metric/8121,88.3,http://nhs.publishmydata.com/data/metric/8150/year/2016/RTH05,http://nhs.publishmydata.com/data/metric/8150,-2.95,http://nhs.publishmydata.com/data/metric/182/year/2016/RTH05,http://nhs.publishmydata.com/data/metric/182,75,South East,E15000008,20348
-1.158058495,51.89619845,OX266HT,-1.15806,51.8962,1682350,OX26 6HT,http://nhs.publishmydata.com/id/organisation/nacs/RNUCE,Bicester Community Hospital,OX26 6HT,http://nhs.publishmydata.com/data/metric/8139/year/2016/RNUCE,http://nhs.publishmydata.com/data/metric/8139,3,http://nhs.publishmydata.com/data/metric/8121/year/2016/RNUCE,http://nhs.publishmydata.com/data/metric/8121,96.4,http://nhs.publishmydata.com/data/metric/8150/year/2016/RNUCE,http://nhs.publishmydata.com/data/metric/8150,-14.84,http://nhs.publishmydata.com/data/metric/182/year/2016/RNUCE,http://nhs.publishmydata.com/data/metric/182,69,South East,E15000008,15783
-1.489839923,51.78741275,OX286JJ,-1.48984,51.78741,1683878,OX28 6JJ,http://nhs.publishmydata.com/id/organisation/nacs/RNUDM,Witney Community Hospital,OX28 6JJ,http://nhs.publishmydata.com/data/metric/8139/year/2016/RNUDM,http://nhs.publishmydata.com/data/metric/8139,3,http://nhs.publishmydata.com/data/metric/8121/year/2016/RNUDM,http://nhs.publishmydata.com/data/metric/8121,96.4,http://nhs.publishmydata.com/data/metric/8150/year/2016/RNUDM,http://nhs.publishmydata.com/data/metric/8150,-14.84,http://nhs.publishmydata.com/data/metric/182/year/2016/RNUDM,http://nhs.publishmydata.com/data/metric/182,69,South East,E15000008,24573
-1.222300458,51.75084624,OX37JX,-1.2223,51.75085,1685761,OX3  7JX,http://nhs.publishmydata.com/id/organisation/nacs/RNU33,Warneford Hospital,OX3 7JX,http://nhs.publishmydata.com/data/metric/8139/year/2016/RNU33,http://nhs.publishmydata.com/data/metric/8139,3,http://nhs.publishmydata.com/data/metric/8121/year/2016/RNU33,http://nhs.publishmydata.com/data/metric/8121,96.4,http://nhs.publishmydata.com/data/metric/8150/year/2016/RNU33,http://nhs.publishmydata.com/data/metric/8150,-14.84,http://nhs.publishmydata.com/data/metric/182/year/2016/RNU33,http://nhs.publishmydata.com/data/metric/182,69,South East,E15000008,19331
-1.214689435,51.75033708,OX37LE,-1.21469,51.75034,1685767,OX3  7LE,http://nhs.publishmydata.com/id/organisation/nacs/RTH02,Churchill Hospital,OX3 7LE,http://nhs.publishmydata.com/data/metric/8139/year/2016/RTH02,http://nhs.publishmydata.com/data/metric/8139,7,http://nhs.publishmydata.com/data/metric/8121/year/2016/RTH02,http://nhs.publishmydata.com/data/metric/8121,88.3,http://nhs.publishmydata.com/data/metric/8150/year/2016/RTH02,http://nhs.publishmydata.com/data/metric/8150,-2.95,http://nhs.publishmydata.com/data/metric/182/year/2016/RTH02,http://nhs.publishmydata.com/data/metric/182,75,South East,E15000008,19049
-1.219787204,51.76387613,OX39DU,-1.21979,51.76388,1686343,OX3  9DU,http://nhs.publishmydata.com/id/organisation/nacs/RTH08,John Radcliffe Hospital,OX3 9DU,http://nhs.publishmydata.com/data/metric/8139/year/2016/RTH08,http://nhs.publishmydata.com/data/metric/8139,7,http://nhs.publishmydata.com/data/metric/8121/year/2016/RTH08,http://nhs.publishmydata.com/data/metric/8121,88.3,http://nhs.publishmydata.com/data/metric/8150/year/2016/RTH08,http://nhs.publishmydata.com/data/metric/8150,-2.95,http://nhs.publishmydata.com/data/metric/182/year/2016/RTH08,http://nhs.publishmydata.com/data/metric/182,75,South East,E15000008,27542
-0.969986231,51.74531882,OX93JT,-0.96999,51.74532,1698115,OX9  3JT,http://nhs.publishmydata.com/id/organisation/nacs/RXQ62,Thame Community Hospital,OX9 3JT,http://nhs.publishmydata.com/data/metric/8139/year/2016/RXQ62,http://nhs.publishmydata.com/data/metric/8139,5,http://nhs.publishmydata.com/data/metric/8121/year/2016/RXQ62,http://nhs.publishmydata.com/data/metric/8121,91.9,http://nhs.publishmydata.com/data/metric/8150/year/2016/RXQ62,http://nhs.publishmydata.com/data/metric/8150,-15.12,http://nhs.publishmydata.com/data/metric/182/year/2016/RXQ62,http://nhs.publishmydata.com/data/metric/182,62,South East,E15000008,28516
